# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  154       5.928346608621e-06       1.411393534892e-09      -6.071154781898e-08       0.000000000000e+00       3.289145372151e-08       5.999039272394e-09      -3.772912200929e-11 
  155       5.970239843267e-06       1.402443318145e-09      -6.062345486217e-08       0.000000000000e+00       3.228402991888e-08       5.911796244957e-09      -3.705718036543e-11 
  156       6.011831671390e-06       1.392980395193e-09      -6.050200887428e-08       0.000000000000e+00       3.169171022775e-08       5.826255734032e-09      -3.638455575939e-11 
  157       6.053107551410e-06       1.383022448761e-09      -6.034687681214e-08       0.000000000000e+00       3.111379481485e-08       5.742326021334e-09      -3.571171984106e-11 
  158       6.094052486346e-06       1.372588300178e-09      -6.015774299742e-08       0.000000000000e+00       3.054950387371e-08       5.659904774994e-09      -3.503914456095e-11 
  159       6.134651015777e-06       1.361697926830e-09      -5.993430951399e-08       0.000000000000e+00       2.999797605652e-08       5.578878839275e-09      -3.436730197226e-11 
  160       6.174887207804e-06       1.350372479603e-09      -5.967629660538e-08       0.000000000000e+00       2.945826690608e-08       5.499124024295e-09      -3.369666403299e-11 
  161       6.214745765811e-06       1.338633815102e-09      -5.938344182755e-08       0.000000000000e+00       2.892954237695e-08       5.420533123261e-09      -3.302768465651e-11 
  162       6.254215475633e-06       1.326503009157e-09      -5.905549658881e-08       0.000000000000e+00       2.841168192310e-08       5.343103189944e-09      -3.236074449488e-11 
  163       6.293286049282e-06       1.314001744600e-09      -5.869223006201e-08       0.000000000000e+00       2.790472599432e-08       5.266855613438e-09      -3.169620087161e-11 
  164       6.331947034679e-06       1.301152799770e-09      -5.829343079015e-08       0.000000000000e+00       2.740868507840e-08       5.191808505050e-09      -3.103440481669e-11 
  165       6.370187812734e-06       1.287980063735e-09      -5.785890707800e-08       0.000000000000e+00       2.692353903065e-08       5.117976617891e-09      -3.037570078697e-11 
